pkg_order,num_actions,unique_actions,action_diversity,action_sequence_str,shop_id,shop_type_name_x,shop_status_name_x,shop__seniority_x,shop__categories_x,address__ward_name_x,address__district_name_x,address__province_name_x,shop_type_name_y,seniority_group,shop_status_name_y,shop__seniority_y,shop__categories_y,address__ward_name_y,address__district_name_y,address__province_name_y
1560904516,3,3,1.0,updateDeliverWorkshiftByCod → NVBCTakeAPhotoDelivery → distributorCfmDeliver,dc931729-48d0-4a33-80f5-fc66a54fa2f8,Standard (C2C),Đang làm việc,2,,Phường Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,2,,Phường Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội
1561138098,6,3,0.5,verifySessionPackage → distributorCfmDeliver → printfPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,3ea55652-87cc-4935-8beb-457e499d7f03,Pro (B2C),Đang làm việc,1,,Xã Mỹ Hạnh Nam,Huyện Đức Hòa,Long An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Xã Mỹ Hạnh Nam,Huyện Đức Hòa,Long An
1553185900,3,3,1.0,updatePickedByCod → confirmTmpPickedPackageStatus → PickupBill,5ff2bfcd-e9b8-4131-8b27-41740a784c65,Standard (C2C),Đang làm việc,54,"[""home_appliances"",""elec_accessories"",""accessories_new""]",Xã Đức Hạnh,Huyện Bù Gia Mập,Bình Phước,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,54,"[""home_appliances"",""elec_accessories"",""accessories_new""]",Xã Đức Hạnh,Huyện Bù Gia Mập,Bình Phước
1157340264,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,ba20cc16-860e-4e02-a75f-953bb2d98135,Pro (B2C),Đang làm việc,2,,Xã Tân Triều,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,2,,Xã Tân Triều,Thanh Trì,Hà Nội
1147336444,7,3,0.42857142857142855,distributorCfmDeliver → verifySessionPackage → distributorCfmDeliver → verifySessionPackage → verifySessionPackage → verifySessionPackage → privateNotePackage,5f9d2374-cb18-483a-abac-41bb0a784c83,Pro (B2C),Đang làm việc,56,"[""cosmetics""]",Phường An Lạc,Quận Bình Tân,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""cosmetics""]",Phường An Lạc,Quận Bình Tân,TP Hồ Chí Minh
1528543890,3,3,1.0,privateNotePackage → NVBCTakeAPhotoDelivery → distributorCfmDeliver,5753f9c6-e95c-4e7f-95dc-d0b1d2d36175,Brand,Đang làm việc,110,"[""fashion""]",Phường 4,Quận 3,TP Hồ Chí Minh,Brand,Nhóm 3 - Lâu năm,Đang làm việc,110,"[""fashion""]",Phường 4,Quận 3,TP Hồ Chí Minh
1529007742,3,3,1.0,smartScaleScanningPackage → putPackages2Bag → putInBox,609ca886-0d64-434a-a226-40820a784c68,Brand,Đang làm việc,50,"[""stationery_new"",""others""]",Phường Bạch Mai,Quận Hai Bà Trưng,Hà Nội,Brand,Nhóm 3 - Lâu năm,Đang làm việc,50,"[""stationery_new"",""others""]",Phường Bạch Mai,Quận Hai Bà Trưng,Hà Nội
1530620048,4,3,0.75,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → distributorCfmDeliver,6153dddd-5314-42bb-9741-4aba0a6e4e64,Pro (B2C),Đang làm việc,45,,Phường Hội Hợp,Thành phố Vĩnh Yên,Vĩnh Phúc,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,45,,Phường Hội Hợp,Thành phố Vĩnh Yên,Vĩnh Phúc
1531555648,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,5f9fc765-c8cc-4cbe-8206-46200a6e4cd3,Pro (B2C),Đang làm việc,56,,Phường 14,Quận Gò Vấp,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,,Phường 14,Quận Gò Vấp,TP Hồ Chí Minh
1532153759,3,3,1.0,putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,62616130-e72f-46ee-b73c-395bd82fbcfa,Pro (B2C),Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An
1160451147,4,3,0.75,privateNotePackage → privateNotePackage → putPackages2Bag → assignBagWithIdentifyBag,667a40b6-ccc8-4a8f-8a0a-45e10a6e4d74,Pro (B2C),Đang làm việc,12,,Phường Minh Khai,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Phường Minh Khai,Quận Từ Liêm,Hà Nội
1522176862,5,3,0.6,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → verifySessionPackage → verifySessionPackage,24b6f9b1-dae2-40cd-9ed6-cc309a06aada,Pro (B2C),Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An
1523128525,4,3,0.75,distributorCfmDeliver → privateNotePackage → verifySessionPackage → verifySessionPackage,676e1960-3f08-43d1-814b-4eca0a6e4ec9,Pro (B2C),Đang làm việc,6,,Xã Tiền Phong,Mê Linh,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,6,,Xã Tiền Phong,Mê Linh,Hà Nội
1605353843,4,3,0.75,distributorCfmDeliver → updateDeliverWorkshiftByCod → printfPackage → distributorCfmDeliver,05f405e1-43fa-4198-ba34-98306d20192b,Standard (C2C),Đang làm việc,2,,Phường Hà Huy Tập,Thành phố Vinh,Nghệ An,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,2,,Phường Hà Huy Tập,Thành phố Vinh,Nghệ An
1598364811,3,3,1.0,verifySessionPackage → distributorCfmDeliver → confirmChangeAddress,5ca74acd-c2c8-4ddd-96b4-62ba0a0a0269,Standard (C2C),Đang làm việc,75,"[""fashion"",""family"",""food_others""]",Phường Lê Lợi,Thành phố Vinh,Nghệ An,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,75,"[""fashion"",""family"",""food_others""]",Phường Lê Lợi,Thành phố Vinh,Nghệ An
1594011432,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,06d76e25-297d-47f3-82e4-bb71a7141ab4,Pro (B2C),Đang làm việc,3,,Phường Hà Cầu,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Phường Hà Cầu,Quận Hà Đông,Hà Nội
1591269399,5,3,0.6,distributorCfmDeliver → updateDeliverWorkshiftByCod → printfPackage → distributorCfmDeliver → distributorCfmDeliver,e0020a70-d4ba-4f0f-a66d-d2b233a934b1,Pro (B2C),Đang làm việc,1,,Xã La Phù,Hoài Đức,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Xã La Phù,Hoài Đức,Hà Nội
1141833421,4,3,0.75,privateNotePackage → updateDeliverWorkshiftByCod → updateDeliverWorkshiftByCod → distributorCfmDeliver,5aea7627-9148-4c5f-b5ff-4ef60a0a0269,Standard (C2C),Đang làm việc,87,"[""cosmetics""]",Phường Đập Đá,Thị xã An Nhơn,Bình Định,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,87,"[""cosmetics""]",Phường Đập Đá,Thị xã An Nhơn,Bình Định
1132648781,3,3,1.0,smartScaleScanningPackage → requestHandOverPackages → distributorCfmDeliver,0b50a283-07e9-4e10-b336-be831b8102cc,Top Brand,Đang làm việc,14,,Phường 15,Quận 11,TP Hồ Chí Minh,Top Brand,Nhóm 2 - Trung bình,Đang làm việc,14,,Phường 15,Quận 11,TP Hồ Chí Minh
1612135625,3,3,1.0,privateNotePackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,5e329b83-a76c-4bc4-a7fb-4afb0a0a028f,Standard (C2C),Đang làm việc,65,"[""food_others""]",Xã Ea Kao,Thành phố Buôn Ma Thuột,Đắk Lắk,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,65,"[""food_others""]",Xã Ea Kao,Thành phố Buôn Ma Thuột,Đắk Lắk
1613200299,4,3,0.75,distributorCfmDeliver → privateNotePackage → verifySessionPackage → verifySessionPackage,67e8ca79-9569-462f-b7b2-c69719e23d62,Standard (C2C),Đang làm việc,34,"[""accessories_new""]",Xã Quỳnh Thạch,Huyện Quỳnh Lưu,Nghệ An,Standard (C2C),Nhóm 2 - Trung bình,Đang làm việc,34,"[""accessories_new""]",Xã Quỳnh Thạch,Huyện Quỳnh Lưu,Nghệ An
1607454161,3,3,1.0,smartScaleScanningPackage → requestHandOverPackages → distributorCfmDeliver,785fca52-3b57-46cc-965f-72ed6b7b81b2,Top Brand,Đang làm việc,28,,phường Mễ Trì,Quận Từ Liêm,Hà Nội,Top Brand,Nhóm 2 - Trung bình,Đang làm việc,28,,phường Mễ Trì,Quận Từ Liêm,Hà Nội
1610251639,3,3,1.0,updateDelayDeliveringByCod → RefundBill → confirmTmpDeliveredPackageStatus,67ad80df-75b0-4c7a-a7c0-43c50a6e4c3b,Pro (B2C),Đang làm việc,4,,Phường Thượng Lý,Quận Hồng Bàng,Hải Phòng,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Phường Thượng Lý,Quận Hồng Bàng,Hải Phòng
1138063611,4,3,0.75,verifySessionPackage → updateDeliverWorkshiftByCod → verifySessionPackage → distributorCfmDeliver,64e2e84e-6b08-408e-a01e-4b5c0a6e4d75,Pro (B2C),Đang làm việc,22,"[""fashion_new""]",Xã Trực Cường,Huyện Trực Ninh,Nam Định,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,22,"[""fashion_new""]",Xã Trực Cường,Huyện Trực Ninh,Nam Định
1523692004,6,3,0.5,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → distributorCfmDeliver → verifySessionPackage → verifySessionPackage,66874e3b-07f8-4e27-9e6a-4b340a6e4cd3,Pro (B2C),Đang làm việc,11,,Xã Đình Tổ,Huyện Thuận Thành,Bắc Ninh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,11,,Xã Đình Tổ,Huyện Thuận Thành,Bắc Ninh
1514960508,3,3,1.0,smartScaleScanningPackage → requestHandOverPackages → distributorCfmDeliver,e60265ed-c518-466d-8ac4-a1eb7c5f4c97,Top Brand,Đang làm việc,12,,Phường Mai Động,Quận Hoàng Mai,Hà Nội,Top Brand,Nhóm 1 - Mới,Đang làm việc,12,,Phường Mai Động,Quận Hoàng Mai,Hà Nội
1516085307,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,62aaff81-3f2c-45be-a37d-412e0a6e4d74,Pro (B2C),Đang làm việc,36,"[""fashion_new""]",Phường Văn Miếu - Quốc Tử Giám,Quận Đống Đa,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,36,"[""fashion_new""]",Phường Văn Miếu - Quốc Tử Giám,Quận Đống Đa,Hà Nội
1518213807,3,3,1.0,verifySessionPackage → NVBCTakeAPhotoDelivery → distributorCfmDeliver,5becf958-6fa4-4953-9205-4d060a0a0267,Top Brand,Đang làm việc,80,"[""fashion"",""family"",""technology"",""stationery"",""food_others""]",Thị trấn Thường Tín,Thường Tín,Hà Nội,Top Brand,Nhóm 3 - Lâu năm,Đang làm việc,80,"[""fashion"",""family"",""technology"",""stationery"",""food_others""]",Thị trấn Thường Tín,Thường Tín,Hà Nội
1518249827,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,67b6d550-a010-4588-a98c-4fa50a6e4d76,Pro (B2C),Đang làm việc,4,,Phường 13,Quận Tân Bình,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Phường 13,Quận Tân Bình,TP Hồ Chí Minh
1128304064,4,3,0.75,distributorCfmDeliver → verifySessionPackage → verifySessionPackage → printfPackage,67d8da32-d0c0-4b62-a07b-42550a6e4d76,Pro (B2C),Đang làm việc,3,"[""houseware""]",Phường Cầu Diễn,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,"[""houseware""]",Phường Cầu Diễn,Quận Từ Liêm,Hà Nội
1128319038,4,3,0.75,verifySessionPackage → updateDeliverWorkshiftByCod → verifySessionPackage → distributorCfmDeliver,de4b0e21-512b-4b00-87de-2707e2b5b5ae,Pro (B2C),Đang làm việc,3,,Phường Xuân Phương,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Phường Xuân Phương,Quận Từ Liêm,Hà Nội
1634355775,3,3,1.0,privateNotePackage → changeAttributeForSurplus → distributorCfmDeliver,687ffa52-ff5a-4a26-84be-19c65463a8ce,Standard (C2C),Đang làm việc,12,,Phường 16,Quận Gò Vấp,TP Hồ Chí Minh,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,12,,Phường 16,Quận Gò Vấp,TP Hồ Chí Minh
1623869904,3,3,1.0,verifySessionPackage → putPackages2Bag → assignBagWithIdentifyBag,4c2157c2-2a87-436e-b68c-3d1eadc54920,Pro (B2C),Đang làm việc,9,"[""accessories_new"",""elec_accessories""]",Thị trấn Long Hải,Huyện Long Đất,Bà Rịa - Vũng Tàu,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,9,"[""accessories_new"",""elec_accessories""]",Thị trấn Long Hải,Huyện Long Đất,Bà Rịa - Vũng Tàu
1624694844,3,3,1.0,privateNotePackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,d61c3ce0-f265-4c1c-ab80-f77589ecd1a7,Standard (C2C),Đang làm việc,26,"[""others""]",Xã Mỹ Lộc,Huyện Cần Giuộc,Long An,Standard (C2C),Nhóm 2 - Trung bình,Đang làm việc,26,"[""others""]",Xã Mỹ Lộc,Huyện Cần Giuộc,Long An
1618113852,3,3,1.0,putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,e26718b7-7c61-4643-9c72-14bd649effe4,Pro (B2C),Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh
1129104279,3,3,1.0,verifySessionPackage → NVBCTakeAPhotoDelivery → distributorCfmDeliver,4b1df60f-b426-48be-a929-51d7c555208d,Brand,Đang làm việc,7,,Phường Phú La,Quận Hà Đông,Hà Nội,Brand,Nhóm 1 - Mới,Đang làm việc,7,,Phường Phú La,Quận Hà Đông,Hà Nội
1131680448,3,3,1.0,saveIsfrageImages → updateDeliverWorkshiftByCod → distributorCfmDeliver,67b696d8-c28c-46c3-83aa-47b70a6e4ec7,Pro (B2C),Đang làm việc,4,"[""fashion_new""]",Phường Ô Chợ Dừa,Quận Đống Đa,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,"[""fashion_new""]",Phường Ô Chợ Dừa,Quận Đống Đa,Hà Nội
1132613879,3,3,1.0,smartScaleScanningPackage → requestHandOverPackages → distributorCfmDeliver,db534f3e-8d0b-47f3-8a50-3a09dc07961e,Top Brand,Đang làm việc,12,,Phường Nông Trang,Thành phố Việt Trì,Phú Thọ,Top Brand,Nhóm 1 - Mới,Đang làm việc,12,,Phường Nông Trang,Thành phố Việt Trì,Phú Thọ
1165117046,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,675a5141-749c-4437-bf18-4e110a6e4c3a,Pro (B2C),Đang làm việc,6,,Phường Văn Quán,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,6,,Phường Văn Quán,Quận Hà Đông,Hà Nội
1167594081,5,3,0.6,privateNotePackage → feedbackCancelPackage → changePackageStatus → feedbackCancelPackage → changePackageStatus,67b6d550-a010-4588-a98c-4fa50a6e4d76,Pro (B2C),Đang làm việc,4,,Phường 13,Quận Tân Bình,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Phường 13,Quận Tân Bình,TP Hồ Chí Minh
1504371624,4,3,0.75,verifySessionPackage → updateDeliverWorkshiftByCod → verifySessionPackage → distributorCfmDeliver,63452c7a-f5c0-4ffd-95f9-40cf0a6e4e66,Pro (B2C),Đang làm việc,33,"[""accessories"",""fashion_new""]",Xã Tứ Hiệp,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,33,"[""accessories"",""fashion_new""]",Xã Tứ Hiệp,Thanh Trì,Hà Nội
1508878742,3,3,1.0,verifySessionPackage → distributorCfmDeliver → printfPackage,630d7241-2854-4ff9-94da-42e90a6e4d74,Pro (B2C),Đang làm việc,34,,Xã Bình Kiến,Thành phố Tuy Hòa,Phú Yên,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,34,,Xã Bình Kiến,Thành phố Tuy Hòa,Phú Yên
1500312490,5,3,0.6,takeDeliveringPackages → distributorCfmDeliver → verifySessionPackage → verifySessionPackage → verifySessionPackage,5b5e9275-8dfc-43da-8708-51a90a0a0269,Pro (B2C),Đang làm việc,84,"[""fashion""]",Phường 26,Quận Bình Thạnh,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,84,"[""fashion""]",Phường 26,Quận Bình Thạnh,TP Hồ Chí Minh
1495193960,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,62616130-e72f-46ee-b73c-395bd82fbcfa,Pro (B2C),Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An
1495633531,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,5ea902b7-6a6c-4e67-a2f8-44c60a6e4c49,Pro (B2C),Đang làm việc,62,"[""accessories""]",Xã Kim Chung,Hoài Đức,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,62,"[""accessories""]",Xã Kim Chung,Hoài Đức,Hà Nội
1496082923,4,3,0.75,smartScaleScanningPackage → smartScaleScanningPackage → requestHandOverPackages → distributorCfmDeliver,0ba7398b-93dd-4ba8-96c2-3f2344b90c96,Top Brand,Đang làm việc,12,,Phường Lam Sơn,Thành phố Thanh Hóa,Thanh Hóa,Top Brand,Nhóm 1 - Mới,Đang làm việc,12,,Phường Lam Sơn,Thành phố Thanh Hóa,Thanh Hóa
1171504126,3,3,1.0,smartScaleScanningPackage → requestHandOverPackages → distributorCfmDeliver,0ba7398b-93dd-4ba8-96c2-3f2344b90c96,Top Brand,Đang làm việc,12,,Phường Lam Sơn,Thành phố Thanh Hóa,Thanh Hóa,Top Brand,Nhóm 1 - Mới,Đang làm việc,12,,Phường Lam Sơn,Thành phố Thanh Hóa,Thanh Hóa
1173312463,3,3,1.0,confirmTmpReturnedPackageStatus → updateReturnedByCod → ReturnBill,5e953138-17f4-40e6-bbfc-497e0a0a028d,Standard (C2C),Đang làm việc,63,,Phường Yên Hoà,Quận Cầu Giấy,Hà Nội,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,63,,Phường Yên Hoà,Quận Cầu Giấy,Hà Nội
1115201879,3,3,1.0,privateNotePackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,39598f20-4d8a-47d6-b72a-989a7e5dab69,Pro (B2C),Đang làm việc,6,,Phường Mai Dịch,Quận Cầu Giấy,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,6,,Phường Mai Dịch,Quận Cầu Giấy,Hà Nội
1109537968,3,3,1.0,verifySessionPackage → putPackages2Bag → assignBagWithIdentifyBag,623448bb-4744-4235-a3ee-47530a6e4d5a,Pro (B2C),Đang làm việc,39,"[""elec_accessories"",""fashion_new""]",Phường Bình Hưng Hoà A,Quận Bình Tân,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,39,"[""elec_accessories"",""fashion_new""]",Phường Bình Hưng Hoà A,Quận Bình Tân,TP Hồ Chí Minh
1644572815,3,3,1.0,updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → Refund_payment_qrBill,5a377729-8768-4d35-8969-3b6c0a0a0269,Pro (B2C),Đang làm việc,91,"[""family""]",,,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,91,"[""family""]",,,TP Hồ Chí Minh
1636276330,3,3,1.0,privateNotePackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,9f6e274e-5ee4-4bce-83c1-61fe05e4b0d2,Standard (C2C),Đang làm việc,1,,Phường Tân Mai,Quận Hoàng Mai,Hà Nội,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường Tân Mai,Quận Hoàng Mai,Hà Nội
1639395803,3,3,1.0,putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,624ff99d-4bfc-4339-a33b-43390a6e4d58,Brand,Đang làm việc,39,"[""cosmetics"",""medicines"",""others""]",Phường Khương Trung,Quận Thanh Xuân,Hà Nội,Brand,Nhóm 3 - Lâu năm,Đang làm việc,39,"[""cosmetics"",""medicines"",""others""]",Phường Khương Trung,Quận Thanh Xuân,Hà Nội
1125480779,6,3,0.5,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,5e840276-e28c-404d-a409-43a00a6e4c25,Pro (B2C),Đang làm việc,63,[],,,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,63,[],,,TP Hồ Chí Minh
1164908048,5,3,0.6,verifySessionPackage → verifySessionPackage → verifySessionPackage → putPackages2Bag → assignBagWithIdentifyBag,478310bf-a756-45a6-8563-a18a12f57c35,Pro (B2C),Đang làm việc,10,,Phường Đại Mỗ,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,10,,Phường Đại Mỗ,Quận Từ Liêm,Hà Nội
1485525586,3,3,1.0,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,7a19ab41-b922-4340-baaa-41a0dab3a44a,Standard (C2C),Đang làm việc,29,,Phường Khương Mai,Quận Thanh Xuân,Hà Nội,Standard (C2C),Nhóm 2 - Trung bình,Đang làm việc,29,,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
1481702138,5,3,0.6,verifySessionPackage → smartScaleScanningPackage → distributorCfmDeliver → verifySessionPackage → distributorCfmDeliver,5cfb84a4-5620-4e62-bff7-45140a0a020b,Pro (B2C),Đang làm việc,73,"[""fashion_new""]",Thị trấn Phồn Xương,Huyện Yên Thế,Bắc Giang,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,73,"[""fashion_new""]",Thị trấn Phồn Xương,Huyện Yên Thế,Bắc Giang
1484409309,4,3,0.75,updateDeliverWorkshiftByCod → verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver,602b8044-e92c-45fe-9afd-4fe20a6e4c24,Pro (B2C),Đang làm việc,53,"[""others"",""accessories""]",Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,53,"[""others"",""accessories""]",Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng
1478671640,4,3,0.75,privateNotePackage → updateDeliverWorkshiftByCod → updateDeliverWorkShiftPackage → privateNotePackage,64915043-2e64-4058-8c78-45560a6e4cd4,Pro (B2C),Đang làm việc,24,"[""fashion_new""]",,,Nam Định,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,24,"[""fashion_new""]",,,Nam Định
